"","V1","Name","ID Number","Period","RTNG","Birthdate","Birthplace","Country_of_birth","Latitude","Longitude","Age","Sex","Fed","rating_inc"
"8168",8925,"Kamsky, Gata",2000024,2014-02-01 00:00:00,2709,"6/2/1974","Novokuznetsk","Russia",53.75,87.1167,39.66872,"M","USA",0
"8169",9115,"Karjakin, Sergey",14109603,2014-02-01 00:00:00,2766,"1/12/1990","Simferopol","Ukraine",44.9484,34.1,24.05476,"M","RUS",7
"8170",9281,"Karthikeyan, Murali",5074452,2014-02-01 00:00:00,2475,"1/5/1999","Thanjavur","India",10.787,79.1378,15.07461,"M","IND",3
"8171",9415,"Kasparov, Garry",4100018,2014-02-01 00:00:00,2812,"4/13/1963","Baku","Azerbaijan",40.3667,49.8352,50.8063,"M","RUS",0
"8172",9619,"Kelires, Andreas",5900727,2014-02-01 00:00:00,2224,"7/1/1999","Cyprus","Cyprus",35.12641,33.42986,14.59001,"M","GRE",0
"8173",9743,"Keymer, Vincent",12940690,2014-02-01 00:00:00,1970,"11/15/2004","Mainz","Germany",50,8.2667,9.212868,"M","GER",15
"8174",9858,"Khairullin, Ildar",4151348,2014-02-01 00:00:00,2651,"8/22/1990","Perm","Russia",58.0139,56.2489,23.44695,"M","RUS",-2
"8175",10024,"Koneru, Humpy",5008123,2014-02-01 00:00:00,2613,"3/31/1987","Vijayawada","India",16.5062,80.648,26.84189,"F","IND",0
"8176",10190,"Kovalyov, Anton",114987,2014-02-01 00:00:00,2644,"3/4/1992","Kharkiv","Ukraine",50,36.2292,21.91376,"M","CAN",27
"8177",10339,"Kramnik, Vladimir",4101588,2014-02-01 00:00:00,2787,"6/25/1975","Tuapse","Russia",44.1,39.0833,38.60643,"M","RUS",0
"8178",10526,"Kuzubov, Yuriy",14112906,2014-02-01 00:00:00,2643,"1/26/1990","Sychyovka","Russia",55.8266,34.2753,24.01643,"M","UKR",0
"8179",10684,"Lautier, Joel",600016,2014-02-01 00:00:00,2658,"4/12/1973","Scarborough","Canada",43.7764,-79.2318,40.80767,"M","FRA",0
"8180",10877,"Le, Quang Liem",12401137,2014-02-01 00:00:00,2709,"3/13/1991","Ho Chi Minh City","Vietnam",10.8167,106.6333,22.89117,"M","VIE",6
"8181",11034,"Leko, Peter",703303,2014-02-01 00:00:00,2730,"9/8/1979","Subotica","Serbia",46.0983,19.67,34.4011,"M","HUN",0
"8182",11219,"Li, Ruifeng",2061074,2014-02-01 00:00:00,2243,"9/14/2001","Hangzhou","China",30.25,120.1675,12.3833,"M","USA",-12
"8183",11338,"Liang, Awonder",2056437,2014-02-01 00:00:00,2268,"4/9/2003","Madison","United States",43.0826,-89.3931,10.81725,"M","USA",21
"8184",11458,"Lu, Shanglei",8603332,2014-02-01 00:00:00,2558,"7/10/1995","Liaoning","China",41.9437,122.529,18.56537,"M","CHN",0
"8185",11594,"Maghsoodloo, Parham",12539929,2014-02-01 00:00:00,2202,"8/11/2000","Gorgan","Iran",36.83,54.48,13.4757,"M","IRI",0
"8186",11710,"Mamedov, Rauf",13401653,2014-02-01 00:00:00,2659,"4/26/1988","Baku","Azerbaijan",40.3667,49.8352,25.76865,"M","AZE",0
"8187",11875,"Mamedyarov, Shakhriyar",13401319,2014-02-01 00:00:00,2757,"4/12/1985","Sumgait","Azerbaijan",40.5855,49.6317,28.80767,"M","AZE",0
"8188",12043,"Martirosyan, Haik M.",13306553,2014-02-01 00:00:00,2189,"7/14/2000","Byuravan","Armenia",40.0151,44.5192,13.55236,"M","ARM",15
"8189",12245,"McShane, Luke J",404853,2014-02-01 00:00:00,2684,"1/7/1984","London","United Kingdom",51.5072,-0.1275,30.06982,"M","ENG",0
"8190",12423,"Megaranto, Susanto",7101384,2014-02-01 00:00:00,2529,"10/8/1987","Indramayu","Indonesia",-6.3356,108.319,26.31896,"M","INA",0
"8191",12589,"Mendonca, Leon Luke",35028561,2014-02-01 00:00:00,1287,"3/13/2006","Goa","India",15.2993,74.124,7.890486,"M","IND",0
"8192",12761,"Moroni, Luca Jr",865834,2014-02-01 00:00:00,2263,"7/1/2000","Desio","Italy",45.6167,9.2167,13.58795,"M","ITA",10
"8193",12891,"Morozevich, Alexander",4116992,2014-02-01 00:00:00,2722,"7/18/1977","Moscow","Russia",55.7558,37.6178,36.54209,"M","RUS",0
"8194",13072,"Naiditsch, Arkadij",4650891,2014-02-01 00:00:00,2702,"10/25/1985","Riga","Latvia",56.9475,24.1069,28.27105,"M","AZE",-16
"8195",13238,"Nakamura, Hikaru",2016192,2014-02-01 00:00:00,2776,"12/9/1987","Hirakata","Japan",34.8147,135.6511,26.14921,"M","USA",-13
"8196",13406,"Navara, David",309095,2014-02-01 00:00:00,2702,"3/27/1985","Prague","Czech Republic",50.0833,14.4167,28.85147,"M","CZE",0
"8197",13578,"Negi, Parimarjan",5016690,2014-02-01 00:00:00,2633,"2/9/1993","New Delhi","India",28.7,77.2,20.97741,"M","IND",0
"8198",13736,"Nepomniachtchi, Ian",4168119,2014-02-01 00:00:00,2732,"7/14/1990","Bryansk","Russia",53.25,34.3667,23.55373,"M","RUS",0
"8199",13897,"Nesterov, Arseniy",24198455,2014-02-01 00:00:00,1822,"1/20/2003",NA,NA,NA,NA,11.03354,"M","RUS",0
"8200",14006,"Nguyen, Anh Khoi",12404675,2014-02-01 00:00:00,2147,"1/11/2002",NA,NA,NA,NA,12.05749,"M","VIE",0
"8201",14130,"Nguyen, Ngoc Truong Son",12401110,2014-02-01 00:00:00,2613,"2/23/1990","Rach Gia","Vietnam",10.0125,105.0808,23.93977,"M","VIE",0
"8202",14289,"Nguyen, Thai Dai Van",358878,2014-02-01 00:00:00,2175,"12/12/2001",NA,NA,NA,NA,12.13963,"M","CZE",8
"8203",14410,"Nihal Sarin",25092340,2014-02-01 00:00:00,1737,"7/13/2004","Thrissur","India",10.5276,76.2144,9.555099,"M","IND",0
"8204",14527,"Nyzhnyk, Illya",14118084,2014-02-01 00:00:00,2627,"9/27/1996","Vinnytsia","Ukraine",49.2372,28.4672,17.34702,"M","UKR",3
"8205",14675,"Oparin, Grigoriy",24125890,2014-02-01 00:00:00,2518,"7/1/1997","Munich","Germany",48.1372,11.5755,16.58864,"M","RUS",1
"8206",14817,"Polgar, Judit",700070,2014-02-01 00:00:00,2693,"7/23/1976","Budapest","Hungary",47.4983,19.0408,37.52772,"F","HUN",0
"8207",15009,"Ponomariov, Ruslan",14103320,2014-02-01 00:00:00,2721,"10/11/1983","Horlivka","Ukraine",48.3336,38.0925,30.31075,"M","UKR",0
"8208",15183,"Popov, Ivan",4170350,2014-02-01 00:00:00,2653,"3/20/1990","Rostov-on-Don","Russia",47.2357,39.7015,23.87132,"M","RUS",3
"8209",15341,"Praggnanandhaa R",25059530,2014-02-01 00:00:00,1974,"8/10/2005","Chennai","India",13.0825,80.275,8.479124,"M","IND",36
"8210",15457,"Preotu, Razvan",2613280,2014-02-01 00:00:00,2356,"8/11/1999","Toronto","Canada",43.7417,-79.3733,14.47775,"M","CAN",26
"8211",15576,"Prithu Gupta",46618546,2014-02-01 00:00:00,1304,"3/8/2004","Delhi","India",28.66,77.23,9.902806,"M","IND",96
"8212",15672,"Puranik, Abhimanyu",5061245,2014-02-01 00:00:00,2299,"2/11/2000","Mumbai","India",18.9667,72.8333,13.97399,"M","IND",13
"8213",15805,"Radjabov, Teimour",13400924,2014-02-01 00:00:00,2713,"3/12/1987","Baku","Azerbaijan",40.3667,49.8352,26.89391,"M","AZE",0
"8214",15976,"Rambaldi, Francesco",20657307,2014-02-01 00:00:00,2366,"1/19/1999","Milan","Italy",45.4669,9.19,15.03628,"M","ITA",0
"8215",16103,"Ramirez, Alejandro",6500617,2014-02-01 00:00:00,2593,"6/21/1988","San Jose","Costa Rica",9.9333,-84.0833,25.61533,"M","USA",-7
"8216",16262,"Rapport, Richard",738590,2014-02-01 00:00:00,2679,"3/25/1996","Szombathely","Hungary",47.2333,16.6333,17.85626,"M","HUN",-12
"8217",16403,"Riazantsev, Alexander",4125029,2014-02-01 00:00:00,2689,"9/12/1985","Moscow","Russia",55.7558,37.6178,28.38877,"M","RUS",0
"8218",16577,"Robson, Ray",2023970,2014-02-01 00:00:00,2628,"10/25/1994","Guam","United States",13.4443,144.7937,19.27173,"M","USA",11
"8219",16724,"Sadhwani, Raunak",35093487,2014-02-01 00:00:00,1416,"12/22/2005","Nagpur","India",21.1539,79.0831,8.112252,"M","IND",99
"8220",16820,"Safarli, Eltaj",13402129,2014-02-01 00:00:00,2649,"5/18/1992","Baku","Azerbaijan",40.3667,49.8352,21.70842,"M","AZE",0
"8221",16977,"Salem, A.R. Saleh",9301348,2014-02-01 00:00:00,2552,"1/4/1993","Sharjah","United Arab Emirates",25.3575,55.3919,21.07598,"M","UAE",-12
"8222",17128,"Salgado Lopez, Ivan",2257327,2014-02-01 00:00:00,2597,"6/29/1991","Ourense","Spain",42.3364,-7.8633,22.59548,"M","ESP",0
"8223",17287,"Sarana, Alexey",24133795,2014-02-01 00:00:00,2295,"1/26/2000","Moscow","Russia",55.7558,37.6178,14.0178,"M","RUS",12
"8224",17417,"Sargsyan, Shant",13306766,2014-02-01 00:00:00,2027,"1/27/2002","Yerevan","Armenia",40.1814,44.5144,12.01369,"M","ARM",-4
"8225",17531,"Schroeder, Jan-Christian",24662259,2014-02-01 00:00:00,2400,"1/31/1998","Limburg","Germany",50.3833,8.0667,16.00274,"M","GER",27
"8226",17662,"Schwartzman, Gabriel",2011255,2014-02-01 00:00:00,2533,"10/23/1976","Bucharest","Romania",44.4,26.0833,37.27584,"M","USA",0
"8227",17828,"Sevian, Samuel",2040506,2014-02-01 00:00:00,2429,"12/26/2000","Corning","United States",42.147,-77.0561,13.10062,"M","USA",28
"8228",17955,"Shevchenko, Kirill",14129574,2014-02-01 00:00:00,2063,"9/22/2002","Kyiv","Ukraine",50.45,30.5236,11.36208,"M","UKR",0
"8229",18071,"Shimanov, Aleksandr",4198603,2014-02-01 00:00:00,2658,"5/8/1992","Saint Petersburg","Russia",59.95,30.3167,21.7358,"M","RUS",8
"8230",18221,"Sindarov, Javokhir",14205483,2014-02-01 00:00:00,1869,"12/8/2005","Tashkent","Uzbekistan",41.3,69.2667,8.150582,"M","UZB",0
"8231",18318,"Sjugirov, Sanan",4189302,2014-02-01 00:00:00,2657,"1/31/1993","Elista","Russia",46.3167,44.2667,21.00205,"M","RUS",6
"8232",18471,"Smirnov, Anton",3208923,2014-02-01 00:00:00,2344,"1/28/2001","Canberra","Australia",-35.2931,149.1269,13.01027,"M","AUS",6
"8233",18600,"So, Wesley",5202213,2014-02-01 00:00:00,2738,"10/9/1993","Bacoor","Philippines",14.4624,120.9645,20.31485,"M","USA",19
"8234",18747,"Stellwagen, Daniel",1006673,2014-02-01 00:00:00,2605,"3/1/1987","Soest","Netherlands",52.1764,5.2992,26.92402,"M","NED",0
"8235",18915,"Swiercz, Dariusz",1126881,2014-02-01 00:00:00,2630,"5/31/1994","Tarnowskie Gory","Poland",50.4455,18.8615,19.6742,"M","USA",0
"8236",19070,"Tabatabaei, M. Amin",12521213,2014-02-01 00:00:00,2203,"2/5/2001","Tehran","Iran",35.7,51.4167,12.98836,"M","IRI",0
"8237",19202,"Tahirov, Farhad",13401661,2014-02-01 00:00:00,2452,"4/12/1987",NA,NA,NA,NA,26.80903,"M","AZE",0
"8238",19367,"Tari, Aryan",1510045,2014-02-01 00:00:00,2406,"6/4/1999","Stavanger","Norway",58.9701,5.7333,14.66393,"M","NOR",-2
"8239",19498,"Ter-Sahakyan, Samvel",13302531,2014-02-01 00:00:00,2575,"9/19/1993","Vanadzor","Armenia",40.8128,44.4883,20.36961,"M","ARM",1
"8240",19646,"Topalov, Veselin",2900084,2014-02-01 00:00:00,2785,"3/15/1975","Ruse","Bulgaria",43.8445,25.9539,38.88569,"M","BUL",0
"8241",19836,"Troff, Kayden",2047896,2014-02-01 00:00:00,2459,"5/6/1998","Murray","United States",40.6498,-111.8874,15.74264,"M","USA",2
"8242",19964,"Vachier-Lagrave, Maxime",623539,2014-02-01 00:00:00,2745,"10/21/1990","Nogent-sur-Marne","France",48.8375,2.4833,23.28268,"M","FRA",0
"8243",20130,"Vaibhav, Suri",5045185,2014-02-01 00:00:00,2530,"2/8/1997","New Delhi","India",28.7,77.2,16.98015,"M","IND",-17
"8244",20270,"Vallejo Pons, Francisco",2205530,2014-02-01 00:00:00,2707,"8/21/1982","Es Castell","Spain",39.8797,4.2891,31.44969,"M","ESP",0
"8245",20448,"Van Foreest, Jorden",1039784,2014-02-01 00:00:00,2371,"4/30/1999","Groningen","Netherlands",53.2167,6.5667,14.75975,"M","NED",21
"8246",20570,"Van Foreest, Lucas",1039792,2014-02-01 00:00:00,2141,"3/3/2001","Groningen","Netherlands",53.2167,6.5667,12.91718,"M","NED",-1
"8247",20692,"Van Kampen, Robin",1020854,2014-02-01 00:00:00,2610,"11/14/1994","Blaricum","Netherlands",52.2728,5.2422,19.21697,"M","NED",8
"8248",20833,"Volokitin, Andrei",14107090,2014-02-01 00:00:00,2679,"6/18/1986","Lviv","Ukraine",49.8419,24.0315,27.62491,"M","UKR",0
"8249",21003,"Wang, Hao",8602883,2014-02-01 00:00:00,2734,"8/4/1989","Harbin","China",45.75,126.6333,24.49555,"M","CHN",0
"8250",21159,"Wang, Yue",8601429,2014-02-01 00:00:00,2717,"3/31/1987","Taiyuan","China",37.8733,112.5425,26.84189,"M","CHN",0
"8251",21326,"Wei, Yi",8603405,2014-02-01 00:00:00,2618,"6/2/1999","Wuxi","China",31.5667,120.2833,14.6694,"M","CHN",11
"8252",21457,"Xiong, Jeffery",2047640,2014-02-01 00:00:00,2361,"10/30/2000","Plano","United States",33.0502,-96.7487,13.25667,"M","USA",30
"8253",21585,"Yakubboev, Nodirbek",14203987,2014-02-01 00:00:00,2075,"1/23/2002","Tashkent","Uzbekistan",41.3,69.2667,12.02464,"M","UZB",0
"8254",21703,"Yu, Yangyi",8603820,2014-02-01 00:00:00,2664,"6/8/1994","Hubei","China",37.8957,114.9042,19.65229,"M","CHN",-13
"8255",21852,"Zajic, Milan",912336,2014-02-01 00:00:00,2347,"1/11/1999","Krusevac","Serbia",43.5787,21.3357,15.05818,"M","SRB",0
"8256",21983,"Zherebukh, Yaroslav",14116804,2014-02-01 00:00:00,2623,"7/14/1993","Lviv","Ukraine",49.8419,24.0315,20.55305,"M","USA",9
"8257",91,"Abasov, Nijat",13402960,2014-03-01 00:00:00,2516,"5/14/1995","Baku","Azerbaijan",40.3667,49.8352,18.7980835,"M","AZE",-1
"8258",237,"Abdusattorov, Nodirbek",14204118,2014-03-01 00:00:00,2024,"9/18/2004","Tashkent","Uzbekistan",41.3,69.2667,9.448323066,"M","UZB",70
"8259",353,"Acs, Peter",708020,2014-03-01 00:00:00,2576,"5/10/1981","Eger","Hungary",47.8989,20.3747,32.80766598,"M","HUN",7
"8260",519,"Alekseev, Evgeny",4138147,2014-03-01 00:00:00,2692,"11/28/1985","Pushkin","Russia",59.7176,30.406,28.25462012,"M","RUS",3
"8261",689,"Almasi, Zoltan",702293,2014-03-01 00:00:00,2707,"8/29/1976","Jardanhaza","Hungary",48.1551,20.2477,37.50308008,"M","HUN",0
"8262",875,"Andreikin, Dmitry",4158814,2014-03-01 00:00:00,2709,"2/5/1990","Ryazan","Russia",54.6167,39.7167,24.06570842,"M","RUS",0
"8263",1038,"Andriasian, Zaven",13302000,2014-03-01 00:00:00,2600,"3/11/1989","Yerevan","Armenia",40.1814,44.5144,24.97193703,"M","ARM",-11
"8264",1195,"Antipov, Mikhail Al.",4107012,2014-03-01 00:00:00,2507,"6/10/1997","Moscow","Russia",55.7558,37.6178,16.72279261,"M","RUS",-4
"8265",1334,"Aravindh, Chithambaram VR.",5072786,2014-03-01 00:00:00,2395,"9/11/1999","Thirunagar","India",9.8887,78.0495,14.46954141,"M","IND",14
"8266",1462,"Areshchenko, Alexander",14109530,2014-03-01 00:00:00,2705,"6/15/1986","Luhansk","Ukraine",48.5833,39.3333,27.70978782,"M","UKR",-1
"8267",1627,"Artemiev, Vladislav",24101605,2014-03-01 00:00:00,2621,"3/5/1998","Omsk","Russia",54.9667,73.3833,15.9890486,"M","RUS",26
"8268",1759,"Aryan Chopra",5084423,2014-03-01 00:00:00,2242,"12/10/2001","Delhi","India",28.66,77.23,12.22176591,"M","IND",0
"8269",1888,"Bacrot, Etienne",605506,2014-03-01 00:00:00,2739,"1/22/1983","Lille","France",50.6278,3.0583,31.10472279,"M","FRA",1
"8270",2067,"Bai, Jinshi",8602280,2014-03-01 00:00:00,2418,"5/18/1999","Jilin","China",43.85,126.55,14.78713,"M","CHN",0
"8271",2188,"Balogh, Csaba",718939,2014-03-01 00:00:00,2651,"3/10/1987","Budapest","Hungary",47.4983,19.0408,26.97604,"M","HUN",-3
"8272",2354,"Baramidze, David",4667719,2014-03-01 00:00:00,2610,"9/27/1988","Tbilisi","Georgia",41.7225,44.7925,25.42368,"M","GER",3
"8273",2520,"Batsuren, Dambasuren",4902920,2014-03-01 00:00:00,1740,"1/22/2004",NA,NA,NA,NA,10.10541,"M","MGL",0
"8274",2613,"Berkes, Ferenc",718572,2014-03-01 00:00:00,2687,"8/8/1985","Baja","Hungary",46.1833,18.9536,28.56126,"M","HUN",7
"8275",2784,"Bindrich, Falko",4676670,2014-03-01 00:00:00,2591,"10/17/1990","Zittau","Germany",50.8961,14.8072,23.37029,"M","GER",14
"8276",2947,"Bjerre, Jonas Buhl",1444948,2014-03-01 00:00:00,1899,"6/26/2004",NA,NA,NA,NA,9.678303,"M","DEN",0
"8277",3051,"Bluvshtein, Mark",2603608,2014-03-01 00:00:00,2590,"4/20/1988","Yaroslavl","Russia",57.6167,39.85,25.86174,"M","CAN",0
"8278",3216,"Boruchovsky, Avital",2800055,2014-03-01 00:00:00,2492,"3/15/1997","Israel","Israel",31.04605,34.85161,16.96099,"M","ISR",3
"8279",3351,"Bruzon Batista, Lazaro",3503739,2014-03-01 00:00:00,2678,"5/2/1982","Holguin","Cuba",20.8872,-76.2631,31.83025,"M","USA",2
"8280",3522,"Bu, Xiangzhi",8601445,2014-03-01 00:00:00,2699,"12/10/1985","Qingdao","China",36.1167,120.4,28.22177,"M","CHN",0
"8281",3691,"Budisavljevic, Luka",960047,2014-03-01 00:00:00,1623,"1/22/2004","Belgrade","Serbia",44.8167,20.4667,10.10541,"M","SRB",0
"8282",3790,"Burke, John M",2070901,2014-03-01 00:00:00,2073,"7/1/2001","Neptune City","United States",40.2005,-74.0333,12.6653,"M","USA",0
"8283",3903,"Carlsen, Magnus",1503014,2014-03-01 00:00:00,2881,"11/30/1990","Tonsberg","Norway",59.2981,10.4236,23.24983,"M","NOR",9
"8284",4065,"Caruana, Fabiano",2020009,2014-03-01 00:00:00,2783,"7/30/1992","Miami","United States",25.7839,-80.2102,21.58522,"M","USA",2
"8285",4224,"Cordova, Emilio",3801497,2014-03-01 00:00:00,2611,"7/8/1991","Lima","Peru",-12.05,-77.0333,22.6475,"M","PER",0
"8286",4381,"Cori, Jorge",3802272,2014-03-01 00:00:00,2608,"7/30/1995","Lima","Peru",-12.05,-77.0333,18.58727,"M","PER",0
"8287",4529,"Dao, Thien Hai",12400084,2014-03-01 00:00:00,2508,"5/10/1978",NA,NA,NA,NA,35.80835,"M","VIE",0
"8288",4695,"Deac, Bogdan-Daniel",1226380,2014-03-01 00:00:00,2322,"10/8/2001","Ramnicu Valcea","Romania",45.1047,24.3756,12.39425,"M","ROU",33
"8289",4817,"Ding, Liren",8603677,2014-03-01 00:00:00,2717,"10/24/1992","Wenzhou","China",27.9991,120.6561,21.34976,"M","CHN",0
"8290",4968,"Donchenko, Alexander",24603295,2014-03-01 00:00:00,2463,"3/22/1998","Moscow","Russia",55.7558,37.6178,15.94251,"M","GER",0
"8291",5103,"Dubov, Daniil",24126055,2014-03-01 00:00:00,2618,"4/18/1996","Moscow","Russia",55.7558,37.6178,17.86721,"M","RUS",4
"8292",5245,"Duda, Jan-Krzysztof",1170546,2014-03-01 00:00:00,2563,"4/26/1998","Krakow","Poland",50.0614,19.9372,15.84668,"M","POL",0
"8293",5385,"Efimenko, Zahar",14107201,2014-03-01 00:00:00,2657,"7/3/1985","Makiivka","Ukraine",48.0556,37.9611,28.65982,"M","UKR",2
"8294",5555,"Erigaisi Arjun",35009192,2014-03-01 00:00:00,1803,"9/3/2003","Karimnagar","India",18.4333,79.15,10.49144,"M","IND",-11
"8295",5671,"Esipenko, Andrey",24175439,2014-03-01 00:00:00,2288,"3/22/2002","Novocherkassk","Russia",47.4222,40.0939,11.94251,"M","RUS",-1
"8296",5787,"Fedoseev, Vladimir",24130737,2014-03-01 00:00:00,2641,"2/16/1995","Saint Petersburg","Russia",59.95,30.3167,19.03628,"M","RUS",0
"8297",5928,"Feller, Sebastien",634654,2014-03-01 00:00:00,2626,"3/11/1991","Thionville","France",49.3589,6.1692,22.97331,"M","FRA",0
"8298",6083,"Firouzja, Alireza",12573981,2014-03-01 00:00:00,1954,"6/18/2003","Babol","Iran",36.55,52.6833,10.70226,"M","FRA",0
"8299",6192,"Gabuzyan, Hovhannes",13303732,2014-03-01 00:00:00,2537,"5/19/1995","Yerevan","Armenia",40.1814,44.5144,18.78439,"M","ARM",3
"8300",6334,"Gagunashvili, Merab",13601652,2014-03-01 00:00:00,2540,"1/3/1985","Tbilisi","Georgia",41.7225,44.7925,29.15537,"M","GEO",19
"8301",6500,"Gareyev, Timur",14200937,2014-03-01 00:00:00,2649,"3/3/1988","Tashkent","Uzbekistan",41.3,69.2667,25.99316,"M","USA",1
"8302",6659,"Giri, Anish",24116068,2014-03-01 00:00:00,2745,"6/28/1994","Saint Petersburg","Russia",59.95,30.3167,19.6742,"M","NED",-1
"8303",6804,"Gledura, Benjamin",712779,2014-03-01 00:00:00,2385,"7/4/1999","Eger","Hungary",47.8989,20.3747,14.65845,"M","HUN",0
"8304",6941,"Grandelius, Nils",1710400,2014-03-01 00:00:00,2600,"6/3/1993","Lund","Sweden",55.7047,13.191,20.74196,"M","SWE",-5
"8305",7084,"Gretarsson, Helgi Ass",2300699,2014-03-01 00:00:00,2455,"2/18/1977",NA,NA,NA,NA,37.02943,"M","ISL",0
"8306",7250,"Grischuk, Alexander",4126025,2014-03-01 00:00:00,2777,"10/31/1983","Moscow","Russia",55.7558,37.6178,30.33265,"M","RUS",0
"8307",7424,"Grover, Sahaj",5021103,2014-03-01 00:00:00,2475,"9/7/1995","Delhi","India",28.66,77.23,18.48049,"M","IND",0
"8308",7578,"Gukesh D",46616543,2014-03-01 00:00:00,1253,"5/29/2006","Chennai","India",13.0825,80.275,7.756331,"M","IND",-3
"8309",7676,"Guseinov, Gadir",13401378,2014-03-01 00:00:00,2615,"5/21/1986","Moscow","Russia",55.7558,37.6178,27.77823,"M","AZE",0
"8310",7842,"Hakobyan, Aram",13306677,2014-03-01 00:00:00,2103,"4/1/2001","Yerevan","Armenia",40.1814,44.5144,12.91444,"M","ARM",0
"8311",7962,"Harikrishna, Pentala",5007003,2014-03-01 00:00:00,2714,"5/10/1986","Guntur","India",16.3,80.45,27.80835,"M","IND",2
"8312",8128,"Henderson de La Fuente, Lance",32096585,2014-03-01 00:00:00,1744,"5/19/2003","Marbella","Spain",36.5167,-4.8833,10.78439,"M","ESP",35
"8313",8229,"Hou, Yifan",8602980,2014-03-01 00:00:00,2629,"2/27/1994","Xinghua","China",32.9105,119.8525,20.00548,"F","CHN",0
"8314",8380,"Howell, David W L",410608,2014-03-01 00:00:00,2648,"11/14/1990","Eastbourne","United Kingdom",50.77,0.28,23.29363,"M","ENG",2
"8315",8541,"Inarkiev, Ernesto",4162722,2014-03-01 00:00:00,2698,"12/9/1985","Osh","Kyrgyzstan",40.5333,72.7833,28.2245,"M","RUS",0
"8316",8711,"Iniyan, P",25002767,2014-03-01 00:00:00,1949,"9/13/2002","Erode","India",11.3408,77.7172,11.46338,"M","IND",-19
"8317",8924,"Kamsky, Gata",2000024,2014-03-01 00:00:00,2709,"6/2/1974","Novokuznetsk","Russia",53.75,87.1167,39.74538,"M","USA",0
"8318",9114,"Karjakin, Sergey",14109603,2014-03-01 00:00:00,2766,"1/12/1990","Simferopol","Ukraine",44.9484,34.1,24.13142,"M","RUS",0
"8319",9280,"Karthikeyan, Murali",5074452,2014-03-01 00:00:00,2475,"1/5/1999","Thanjavur","India",10.787,79.1378,15.15127,"M","IND",0
"8320",9414,"Kasparov, Garry",4100018,2014-03-01 00:00:00,2812,"4/13/1963","Baku","Azerbaijan",40.3667,49.8352,50.88296,"M","RUS",0
"8321",9618,"Kelires, Andreas",5900727,2014-03-01 00:00:00,2224,"7/1/1999","Cyprus","Cyprus",35.12641,33.42986,14.66667,"M","GRE",0
"8322",9742,"Keymer, Vincent",12940690,2014-03-01 00:00:00,1970,"11/15/2004","Mainz","Germany",50,8.2667,9.289528,"M","GER",0
"8323",9857,"Khairullin, Ildar",4151348,2014-03-01 00:00:00,2657,"8/22/1990","Perm","Russia",58.0139,56.2489,23.52361,"M","RUS",6
"8324",10023,"Koneru, Humpy",5008123,2014-03-01 00:00:00,2613,"3/31/1987","Vijayawada","India",16.5062,80.648,26.91855,"F","IND",0
"8325",10189,"Kovalyov, Anton",114987,2014-03-01 00:00:00,2636,"3/4/1992","Kharkiv","Ukraine",50,36.2292,21.99042,"M","CAN",-8
"8326",10338,"Kramnik, Vladimir",4101588,2014-03-01 00:00:00,2787,"6/25/1975","Tuapse","Russia",44.1,39.0833,38.68309,"M","RUS",0
"8327",10525,"Kuzubov, Yuriy",14112906,2014-03-01 00:00:00,2642,"1/26/1990","Sychyovka","Russia",55.8266,34.2753,24.09309,"M","UKR",-1
"8328",10683,"Lautier, Joel",600016,2014-03-01 00:00:00,2658,"4/12/1973","Scarborough","Canada",43.7764,-79.2318,40.88433,"M","FRA",0
"8329",10876,"Le, Quang Liem",12401137,2014-03-01 00:00:00,2709,"3/13/1991","Ho Chi Minh City","Vietnam",10.8167,106.6333,22.96783,"M","VIE",0
"8330",11033,"Leko, Peter",703303,2014-03-01 00:00:00,2730,"9/8/1979","Subotica","Serbia",46.0983,19.67,34.47775,"M","HUN",0
"8331",11218,"Li, Ruifeng",2061074,2014-03-01 00:00:00,2252,"9/14/2001","Hangzhou","China",30.25,120.1675,12.45996,"M","USA",9
"8332",11337,"Liang, Awonder",2056437,2014-03-01 00:00:00,2237,"4/9/2003","Madison","United States",43.0826,-89.3931,10.89391,"M","USA",-31
"8333",11457,"Lu, Shanglei",8603332,2014-03-01 00:00:00,2558,"7/10/1995","Liaoning","China",41.9437,122.529,18.64203,"M","CHN",0
"8334",11593,"Maghsoodloo, Parham",12539929,2014-03-01 00:00:00,2202,"8/11/2000","Gorgan","Iran",36.83,54.48,13.55236,"M","IRI",0
"8335",11709,"Mamedov, Rauf",13401653,2014-03-01 00:00:00,2660,"4/26/1988","Baku","Azerbaijan",40.3667,49.8352,25.84531,"M","AZE",1
"8336",11874,"Mamedyarov, Shakhriyar",13401319,2014-03-01 00:00:00,2757,"4/12/1985","Sumgait","Azerbaijan",40.5855,49.6317,28.88433,"M","AZE",0
"8337",12042,"Martirosyan, Haik M.",13306553,2014-03-01 00:00:00,2232,"7/14/2000","Byuravan","Armenia",40.0151,44.5192,13.62902,"M","ARM",43
"8338",12244,"McShane, Luke J",404853,2014-03-01 00:00:00,2683,"1/7/1984","London","United Kingdom",51.5072,-0.1275,30.14648,"M","ENG",-1
"8339",12422,"Megaranto, Susanto",7101384,2014-03-01 00:00:00,2540,"10/8/1987","Indramayu","Indonesia",-6.3356,108.319,26.39562,"M","INA",11
"8340",12588,"Mendonca, Leon Luke",35028561,2014-03-01 00:00:00,1316,"3/13/2006","Goa","India",15.2993,74.124,7.967146,"M","IND",29
